A,B,C,D,E,F,G,H
1973,6,9,41914.3,41.04,82.31,5.1,33
1973,6,9,42702.8,-17.46,167.65,5,27
1973,6,9,81832.5,39.42,95.41,5,33
1973,6,9,82127.3,-10.29,161.36,6.6,70
1973,6,9,215714.1,11.58,95.07,5,33
1973,6,9,224558.9,52.91,160.08,5.4,33
1973,6,10,71619.5,-57.7,-142.12,5.2,33
1973,6,10,160842.2,39.53,74.81,5.2,33
1973,6,10,234142.8,-56.64,-26.55,5.4,33
1973,6,11,84204,53.69,161.59,6,30
1973,6,11,101429.9,11.64,125.8,5.3,20
1973,6,12,142124.2,53.62,161.59,5.4,33
1973,6,13,2049.5,46.97,150.99,5.5,142
1973,6,13,64127.3,-20.04,169.69,5.5,41
1973,6,13,83926.8,19.69,-109.5,5.2,33
1973,6,13,93616.6,-40.54,173.91,5.5,67
1973,6,13,94825.2,-19.18,169.66,5.7,24
1973,6,14,33130.9,-21.09,-178.77,5.2,593
1973,6,14,110246.9,-7.29,120.39,5.8,631
1973,6,14,144948.3,-10.19,120.53,5.6,33
1973,6,14,182029.3,36.4,70.8,5,203
1973,6,15,10904.2,45.32,-70.91,5.2,12
1973,6,15,33856,21.82,146.92,5.2,15
1973,6,15,112044.9,53.53,161.44,5,33
1973,6,15,112051.5,53.53,161.49,5.9,33
1973,6,15,121102.3,51.3,-179.39,5.7,48
1973,6,15,131656.1,53.64,161.8,5.1,39
1973,6,15,133823.1,51.27,-179.42,5.4,50
1973,6,15,210941.7,53.56,161.55,5.5,45
1973,6,15,230458.6,-25.92,-177.41,5.6,94
1973,6,16,72248.1,37.71,95.64,5.4,33
1973,6,16,144347.5,44.98,-125.77,5.6,33
1973,6,16,150451.4,-5.94,130.65,5.1,122
1973,6,16,230628.8,-58.28,-25.51,5.4,50
1973,6,16,233439,19.68,-109.36,5.1,33
1973,6,17,35502.9,43.23,145.79,7.7,48
1973,6,17,40912.4,43,146.41,5.9,33
1973,6,17,41932.2,42.42,145.8,5.4,35
1973,6,17,51209.3,42.67,146.12,5.4,44
1973,6,17,55210.9,43.08,146.14,5.1,44
1973,6,17,74331.6,53.48,161.54,5,45
1973,6,17,81747.7,43.01,146.42,5.2,41
1973,6,17,84819.4,42.91,146.46,5.2,37
1973,6,17,114301.5,-6.91,129.13,5.4,154
1973,6,17,121425.8,42.92,145.57,5.5,41
1973,6,17,122434.8,42.62,146.45,5.5,36
1973,6,17,133328.3,43.07,145.38,5.6,46
1973,6,17,134308.7,42.95,146.66,5.5,40
1973,6,17,165324.3,51.75,176.37,5,53
1973,6,17,185539.6,42.96,146.48,5.7,45
1973,6,17,190335.1,42.68,146.34,5.6,32
1973,6,17,203757.3,42.71,146.04,6,50
1973,6,17,210335.7,42.84,145.95,5,47
1973,6,17,212614.2,43,145.34,5.2,50
1973,6,18,21930,42.6,146.25,5.2,30
1973,6,18,53737.7,42.6,146.38,5.7,38
1973,6,18,101726.3,52.18,-164.87,5.4,15
1973,6,18,174543.7,42.5,145.97,5.8,29
1973,6,18,182419.6,42.31,145.41,5.3,29
1973,6,18,203137.4,42.71,146.29,5.1,34
1973,6,19,21026.3,-6.51,154.82,5.2,48
1973,6,19,22205.6,42.91,146.72,5.2,49
1973,6,19,25409.8,42.72,146.04,5.6,43
1973,6,19,33419.4,8.13,137.33,5.8,33
1973,6,19,44601.5,-20.77,-68.82,5.3,118
1973,6,19,63754.4,42.85,146.5,5.3,42
1973,6,19,83618.9,42.92,146.48,5.3,36
1973,6,19,93719.3,42.91,146.46,5.1,42
1973,6,19,105849.2,42.93,146.46,5,37
1973,6,19,171014.9,42.56,145.86,5.3,41
1973,6,19,200552.7,42.78,146.33,5.3,45
1973,6,19,223118.5,36.45,140.61,5.2,65
1973,6,20,92034.3,43.13,146,5,36
1973,6,20,120156.7,-28.52,-176.76,5.6,41
1973,6,21,144459.6,37.08,-115.99,5.4,5
1973,6,22,20031.7,-17.63,-178.88,5,565
1973,6,22,50054.5,2.01,127.14,5,33
1973,6,22,60737.9,42.94,146.34,5.7,53
1973,6,22,171647.5,-17,175.79,5.3,16
1973,6,22,184736.6,21.94,142.9,5.2,269
1973,6,22,195140.5,-21.17,-174.26,5.5,33
1973,6,23,2515.3,-2.37,139.29,5.3,33
1973,6,23,3907.2,-11.06,162.17,5.2,42
1973,6,23,20940.1,43.18,147.33,5.5,41
1973,6,23,52649,51.88,-176.9,5.5,62
1973,6,23,95936.2,-16.98,175.81,5.3,25
1973,6,24,24325.5,43.32,146.44,7.1,50
1973,6,24,30418.6,43.2,146.79,5.8,55
1973,6,24,32838.5,43.3,146.82,5.5,47
1973,6,24,34035,43.24,146.74,5.1,33
1973,6,24,34745.8,42.97,146.63,5,37
1973,6,24,44325.7,43.11,146.75,5,62
1973,6,24,50746.8,43.12,146.57,5.8,44
1973,6,24,94557.6,-52.51,26.71,5,33
1973,6,24,105354.1,43.06,146.48,5.4,60
1973,6,24,171510.4,21.01,143.14,5.5,33
1973,6,24,175849.8,-0.91,130.63,5.2,65
1973,6,24,184149.3,43.06,146.95,5.2,36
1973,6,24,200016.1,43.3,146.8,5.1,51
1973,6,25,71123.5,52.92,-174.68,5.2,207
1973,6,25,71946.3,19.1,121.15,5.7,50
1973,6,25,75945.8,-6.11,153.74,5.3,33
1973,6,25,102902.6,30,50.46,5,48
1973,6,25,113751.6,0.95,125.99,5.7,33
1973,6,25,150318.7,-35.87,-103.93,5.1,33
1973,6,25,204646.3,6.93,126.78,5.2,73
1973,6,26,113923.9,43.06,146.61,5.3,57
1973,6,26,121808.9,43.1,146.01,5.3,46
1973,6,26,180224.1,43.02,147.11,5.8,39
1973,6,26,223200.2,43.17,146.56,6.6,50
1973,6,26,224134.6,42.85,146.74,5.5,41
1973,6,26,224532.5,43,146.65,5.4,44
1973,6,26,225713,42.8,146.64,5.3,44
1973,6,27,10259.2,42.76,146.62,5.1,41
1973,6,27,14116.1,43.1,146.5,5.4,46
1973,6,27,31520.4,43.13,146.79,5,45
1973,6,27,34238,42.55,145.78,5.2,38
1973,6,27,115040,53.16,159.76,5,40
1973,6,27,121648.7,-30.57,-178.04,5.3,42
1973,6,27,131111,40.57,79.21,5,33
1973,6,28,104933.4,23.39,123.49,5.2,41
1973,6,28,105941.3,-1.05,126.76,5.2,33
1973,6,28,120508.4,-2.49,138.78,5,33
1973,6,28,141103,-12.79,166.68,5.5,146
1973,6,28,171417.1,-3.19,134.41,5.2,63
1973,6,28,191512.4,37.15,-116.09,5.2,0
1973,6,28,202301.7,-5.45,131.49,5.4,33
1973,6,28,215802.9,29.09,103.59,5.2,33
1973,6,28,215930.3,28.9,103.63,5.4,33
1973,6,28,220443.1,29.14,103.61,5,33
1973,6,29,446.8,28.87,103.75,5.1,33
1973,6,29,22320.9,21.11,143.11,5.7,24
1973,6,29,32653.2,43.4,145.8,5.9,50
1973,6,29,75511.9,3.89,-85,5.3,33
1973,6,29,134826.9,-4.78,153.2,5.4,99
1973,6,29,154017.9,-46.41,95.87,5.2,33
1973,6,29,175200.8,28.84,103.67,5.2,33
1973,6,30,52410,-19.87,-177.62,5,576
1973,6,30,80857.6,13.76,-90.93,5.1,78
1973,6,30,132310.3,-3.84,131.11,5.2,33
1973,6,30,174327.6,22.86,121.38,5.2,33
1973,6,30,175555.9,52.75,172.26,5.4,44
1973,7,1,133334.6,57.84,-137.33,6.7,33
1973,7,1,151205,57.78,-137.29,5.2,33
1973,7,2,10455.9,49.52,-28.52,5,33
1973,7,2,55130.9,42.91,145.4,5.2,57
1973,7,2,55612.4,54.04,164.09,5.4,33
1973,7,2,160913.1,6.59,126.63,5.1,94
1973,7,3,35953.7,19.1,-101.83,5.6,125
1973,7,3,63734.4,12.27,125.43,6,44
1973,7,3,70343.9,12.2,125.33,6.5,33
1973,7,3,74922.3,12.28,125.4,5.4,51
1973,7,3,75724,12.14,125.39,5.3,56
1973,7,3,82834.7,12.18,125.55,5.2,40
1973,7,3,90330.7,12.27,125.28,5.2,33
1973,7,3,105707.5,31.06,130.2,5,139
1973,7,3,113338.4,12.15,125.51,5.4,33
1973,7,3,161012.4,44.08,13.27,5.3,47
1973,7,3,165935.1,57.98,-138.02,6.4,33
1973,7,3,174416.5,57.99,-137.88,5.1,33
1973,7,3,202808.3,12.19,125.24,5,60
1973,7,3,214152.3,-27.14,-70.94,5.4,6
1973,7,4,14906.1,-27.11,-71,5.2,33
1973,7,4,164411.4,27.24,92.47,5.2,26
1973,7,4,210446.3,23.61,94.84,5.2,127
1973,7,4,233850.8,-7.59,104.54,5.2,33
1973,7,4,234843,-53.16,22.69,5.8,33
1973,7,5,5845,43.99,147.85,5.5,40
1973,7,5,42411.1,-44.52,-76.21,5.1,33
1973,7,5,74904.5,57.9,-137.9,5.4,33
1973,7,5,133711.1,-27.16,-71.14,5.1,35
1973,7,5,175947.3,-26.03,27.42,5.1,33
1973,7,5,192419.7,-4.88,151.69,5.2,150
1973,7,5,224616.3,13.23,124.7,6.4,38
1973,7,6,92730.7,-27.24,-71.14,5.6,34
1973,7,6,115930.9,-27.45,-70.91,5,39
1973,7,6,133753.7,40.19,142.54,5.1,51
1973,7,6,203007.7,-27.01,-71.05,5,32
1973,7,7,915.5,-15.15,175.04,5.2,614
1973,7,7,22724.8,-19.08,168.82,5.6,93
1973,7,7,121423.8,13.94,144.96,5,127
1973,7,7,124500.1,-19.17,-69.77,5.3,89
1973,7,7,154040,-6.02,150.6,5.4,53
1973,7,7,184432.7,-27.03,-71.2,5.4,28
1973,7,8,246.4,12.29,125.63,5.3,47
1973,7,8,4951.1,-27.19,-71.24,5.3,35
1973,7,8,5441.8,-27.01,-71.12,5.1,16
1973,7,8,40334.5,6.79,-72.98,5.7,156
1973,7,8,95945.8,43.42,146.4,5,61
1973,7,8,165908.1,15.91,-60.71,5.1,19
1973,7,8,181207.6,-26.99,-70.96,5.3,19
1973,7,8,204740.1,-27.03,-71.05,5.1,25
1973,7,9,110249.6,-16.61,-174.83,5,236
1973,7,9,161946.8,10.69,92.58,5.7,46
1973,7,10,12657.6,49.78,78.06,5.4,0
1973,7,10,40218.5,-24.07,-177.37,5.1,118
1973,7,10,65943.7,-24.06,-177.33,5.2,103
1973,7,10,122325.3,-58.94,-25.37,5,33
1973,7,10,150600.4,-27.07,-71.2,5.4,22
1973,7,10,232531.2,37.52,142.49,5.2,45
1973,7,10,232643.9,-27.04,-71.04,5.5,33
1973,7,11,55720,-0.11,125.01,5.4,33
1973,7,11,142840.6,30.82,142.1,5.1,45
1973,7,11,224749.1,-15.24,-173.92,5.4,33
1973,7,11,232311.7,51.97,-176.1,5.4,63
1973,7,12,75107.9,52.22,174.21,5.2,47
1973,7,12,75612.8,42.65,146.79,5.3,21
1973,7,12,120120.9,-6.06,153.76,5.7,9
1973,7,12,134530.3,-27.08,-71.22,5.5,20
1973,7,12,154139.3,-27.25,-71.45,5.4,15
1973,7,12,154838.8,-27.13,-71.17,5.1,33
1973,7,12,191023.5,12.23,125.46,5.2,33
1973,7,13,25939.1,49.03,-128.01,5.3,33
1973,7,13,133939.4,43.67,147.19,5,60
1973,7,13,140607.9,-6.34,154.82,5.3,55
1973,7,14,45121,35.18,86.48,6.9,33
1973,7,14,50822.1,58,-138,5,33
1973,7,14,51957.8,5.15,125.83,5,112
1973,7,14,133930,35.26,86.6,5.9,33
1973,7,15,131928.6,-5.55,147.22,5,203
1973,7,15,140649.8,43.38,146.51,5.4,43
1973,7,16,35930.3,-10.25,151.9,5.3,40
1973,7,16,54247.6,-10.25,117.11,5.5,33
1973,7,16,84124.6,-10.15,117.22,5.1,33
1973,7,16,130827.1,-7.46,122.12,5.4,392
1973,7,16,181257.5,17.32,-100.68,6.2,44
1973,7,16,194538.2,35.07,86.45,5.4,15
1973,7,16,204526.4,55.08,160.99,5,81
1973,7,17,1447.7,-4.34,134.46,5.3,33
1973,7,18,35341.2,14.93,119.86,5.1,56
1973,7,18,152123,-18.35,-69.2,5.7,151
1973,7,18,221719.3,3.45,125.22,5.4,154
1973,7,19,54425.6,-18.1,-178.28,5.8,571
1973,7,19,162531.2,-15.79,168.21,5.5,28
1973,7,19,212216.5,-19.62,-175.07,5,133
1973,7,20,21908.1,-1.02,136.35,5.5,33
1973,7,20,24204.3,0.61,121.68,5.4,149
1973,7,20,80116.7,-56.26,146.92,5.2,33
1973,7,20,81253.5,36.41,140.95,5.8,46
1973,7,20,131100.4,18.76,-106.54,5.2,33
1973,7,20,134931.8,19.09,-106.31,5.3,33
1973,7,21,41917.1,-24.81,-179.22,6.5,411
1973,7,21,52525,35.55,96.06,5.2,33
1973,7,21,114634.9,20.04,121.39,5,72
1973,7,21,195006.3,35.11,86.42,5.3,33
1973,7,22,23654.7,-55.71,-28.3,5.4,70
1973,7,22,83501.9,-6.67,105.61,5.4,75
1973,7,22,152701.5,6.32,124.02,5.1,33
1973,7,23,12257.8,49.99,78.85,7.1,0
1973,7,23,83001.6,-2.22,137.93,5.1,33
1973,7,23,83440,-5.4,146.9,5.1,221
1973,7,23,100205.2,24.08,122.31,5.4,42
1973,7,23,111650.3,-23.44,-68.26,5,102
1973,7,23,143405,21.83,121.29,5,73
1973,7,23,203746.1,30.75,-113.47,5,33
1973,7,24,41911.7,-9.25,156.09,5.1,40
1973,7,24,75508.2,-31.52,179.61,5.1,429
1973,7,24,81915.4,-39.08,-15.74,5,33
1973,7,24,125747.1,0.01,124.91,5.4,46
1973,7,24,200335.3,-30.53,-71.6,5.6,60
1973,7,25,60838.7,-8.68,160.73,5.5,69
1973,7,25,64009.3,-8.69,160.82,5,77
1973,7,25,182832.1,7.14,126.79,5.1,73
1973,7,25,195855.8,12.24,125.78,5.3,33
1973,7,25,210828,11.99,125.39,5.2,33
1973,7,26,63610.6,-27.08,-71.15,5.2,33
1973,7,26,133915.8,-52.8,140.04,5.6,33
1973,7,26,200633.2,10.47,93.89,5.1,33
1973,7,27,12913.5,-8.03,128.96,5.2,33
1973,7,27,21752.3,-6.99,129.66,5.3,114
1973,7,27,61034,-5.52,154.39,5,107
1973,7,27,71126.7,-59.28,-18.08,5.1,33
1973,7,27,73453.6,-7.3,154.48,5,38
1973,7,27,160832.6,-17.22,167.85,5.1,15
1973,7,27,164813.1,-8.97,106.93,5.5,61
1973,7,27,192641.9,-15.54,-173.09,5.6,33
1973,7,27,194247.9,12.81,-86.67,5.3,199
1973,7,27,202350.7,23.33,94.51,5.3,79
1973,7,27,215930.6,-6.34,154.36,5.4,60
1973,7,27,230140.2,-5.81,154.5,5.2,45
1973,7,27,233646.7,-6.8,154.97,5.1,75
1973,7,28,54615.5,-9,118.71,5.2,33
1973,7,28,142844.4,40.95,143.11,5.3,37
1973,7,28,175332.3,22.13,121.47,5.6,33
1973,7,28,200636,50.48,148.85,5.5,592
1973,7,28,204824.7,12.33,-87.08,5.4,79
1973,7,28,221814.9,-16.06,-71.31,5.7,110
1973,7,29,11417.3,-1.1,-24.68,5.2,33
1973,7,29,91103.8,45.31,150.05,5.1,46
1973,7,29,145103.1,43.09,146.8,5.4,52
1973,7,29,161549.6,-14.33,-72.13,5.5,82
1973,7,29,161628.9,19.58,-103.52,5.1,130
1973,7,29,214221.4,-56.32,147.39,5.3,33
1973,7,30,61532.1,-26.52,-114.56,5.1,33
1973,7,31,2740.4,-35.86,-179.85,5.1,58
1973,7,31,30016.8,-3.08,129.46,5.2,33
1973,7,31,54104,-37.65,-73.38,5.5,32
1973,7,31,105113.2,-27.12,-71.51,6.3,33
1973,7,31,123228.8,-26.78,-70.88,5.1,33
1973,7,31,125718.1,-26.77,-70.91,5.3,33
1973,7,31,151749.5,-26.56,-70.5,5.1,33
1973,7,31,201337.7,-4.32,-105.79,5.4,33
1973,7,31,204452.2,-8.77,160.99,6.3,30
1973,7,31,215230.6,-8.77,160.8,5,74
1973,8,1,13130.9,-14.26,167.27,6.5,200
1973,8,1,110828.4,-27.15,-71.05,5.2,33
1973,8,1,111337.9,-27.12,-71.18,5.2,33
1973,8,1,154425.5,-26.83,-71,5.7,16
1973,8,2,85815.1,27.81,104.54,5.4,33
1973,8,2,195626.6,37.35,56.51,5.3,36
1973,8,3,35706.8,53.21,-169.78,5,124
1973,8,3,62625.4,42.5,145.74,5,45
1973,8,3,150444.3,-13.79,169.05,5.3,33
1973,8,3,154426.9,19.96,-73.07,5.2,37
1973,8,3,172357,54.79,162.4,5.3,28
1973,8,4,4442.8,9.84,-84.59,5.4,33
1973,8,4,112228.3,-27.93,-68.86,5.4,95
1973,8,4,195035.9,-13.74,66.19,5.1,33
1973,8,4,215125,1.99,126.72,5.6,40
1973,8,5,4958.3,-22.81,-70.22,5.5,43
1973,8,5,154732.9,-16.23,-173.11,6.1,33
1973,8,6,11755.1,36.44,70.13,5.4,222
1973,8,6,63545.4,-10.76,165.79,5.1,38
1973,8,6,231159.8,44.31,147.79,5.3,89
1973,8,7,20515.6,-7.2,-80.77,5.1,33
1973,8,7,34125.6,-26.78,-70.88,6.1,25
1973,8,7,63900.8,-54.35,-136.55,6.1,33
1973,8,7,100426.5,-26.74,-70.9,5.9,34
1973,8,7,102340.4,-26.79,-70.89,5.1,13
1973,8,7,142245.4,-26.83,-70.92,6.3,14
1973,8,8,43712.9,-58.32,-24.98,5.5,33
1973,8,9,93859.2,-6.09,154.46,5.4,404
1973,8,9,103639,0.33,125.26,5.7,40
1973,8,9,104426.5,43.45,146.43,6,55
1973,8,9,130636.6,-56.27,147.42,5.9,33
1973,8,9,193329.8,-19.01,168.65,5,45
1973,8,10,805.8,34.04,141.44,5,55
1973,8,10,1846,-58.15,-25.08,5.3,33
1973,8,10,142706.8,-19.15,-172.98,5.3,7
1973,8,10,144341.6,-19.2,-172.96,5.4,33
1973,8,11,34612.3,-17.8,-177,5.4,399
1973,8,11,71539.7,32.99,104.01,6.1,33
1973,8,11,130435.7,-3.46,135.61,5.4,9
1973,8,11,231451.6,-58.25,-24.92,5.1,33
1973,8,13,82819.7,-4.47,144.04,6.4,112
1973,8,14,15700.5,-26.63,-70.82,5.7,29
1973,8,14,41920.2,-22.26,-179.62,5.2,592
1973,8,14,150302.9,1.74,66.79,5.1,33
1973,8,14,182420.2,25.44,65.65,5.1,33
1973,8,15,15957.8,42.71,67.41,5.3,0
1973,8,16,35810.7,23.05,101.11,6.4,33
1973,8,16,60528.2,23.19,100.94,5.1,33
1973,8,16,80253.8,33.08,86.88,5.5,33
1973,8,16,121659.8,51.29,-176.64,5.8,47
1973,8,16,123628.6,51.3,-176.64,5.2,48
1973,8,16,142534.4,51.45,-176.63,5.6,62
1973,8,17,14211.9,23.33,123.57,5.4,28
1973,8,17,184816.8,11.5,121.5,5.4,40
1973,8,18,20832,42.01,142.48,5.2,71
1973,8,18,82544.1,11.51,121.39,6.1,14
1973,8,18,92018.4,-56.04,-143.79,5.2,33
1973,8,19,14518.9,11.36,121.18,5.2,22
1973,8,19,192952.2,21.57,142.92,5.4,326
1973,8,19,221749.4,12.65,-88.51,5.1,68
1973,8,20,44354.8,2.13,126.7,5.1,33
1973,8,20,151828.3,45.74,26.48,5.6,73
1973,8,21,14545.7,2.94,126.62,5.2,62
1973,8,21,95125.7,-4.29,135.78,5.2,33
1973,8,21,140244.8,-5.2,102.64,5.3,33
1973,8,21,232851.9,-1.96,139.31,5.7,33
1973,8,22,63921.4,-32.79,-179.21,6,33
1973,8,22,92625,-4.96,151.26,5.1,170
1973,8,22,165513,18.5,146.07,5.2,82
1973,8,22,181437.2,57.07,-154.1,5.9,38
1973,8,22,221517.3,0.6,-25.35,5.1,33
1973,8,23,31751,-3.66,135.37,5.1,21
1973,8,23,122624.8,31.77,50.94,5,41
1973,8,23,165525.9,-5.38,151.49,5.7,78
1973,8,23,172537.7,16.44,121.98,5.1,64
1973,8,23,183811.1,12.26,125.44,5.2,33
1973,8,23,191641,36.51,139.61,5.1,115
1973,8,23,235032.4,37.21,142.13,5.7,34
1973,8,24,20601.6,27.83,52.73,5.3,33
1973,8,24,32334.6,-59.59,-26.13,5.2,65
1973,8,24,201821.4,-7.19,156.04,5.8,62
1973,8,25,34434.2,10.61,138.42,5.8,33
1973,8,25,42456.3,-36.37,-179.85,5.3,61
1973,8,25,74808.2,-26.1,27.7,5.1,14
1973,8,25,110342.9,13.47,145.29,5,51
1973,8,25,121553,56.04,163.61,5.2,33
1973,8,25,143915.1,25.78,129.53,5.6,33
1973,8,25,144850.1,-4.36,134.38,5,33
1973,8,25,145810.8,28.08,56.76,5.4,56
1973,8,25,151540.8,43.53,146.81,5,39
1973,8,25,215001.4,19.5,121.57,5.1,44
1973,8,26,14614.1,-0.16,125.05,5.4,85
1973,8,26,212734.1,-29.57,-177.45,5.4,55
1973,8,26,214712,51.24,-179.26,5.3,48
1973,8,27,726.5,51.46,-178.39,5.2,59
1973,8,27,62646.1,51.74,-173.68,5.1,51
1973,8,27,134831.6,-15.99,168.1,5.7,11
1973,8,27,142306.1,-18.1,-178.42,5.1,610
1973,8,27,142702.2,-18.07,-178.54,5,631
1973,8,28,25957.6,50.55,68.39,5.3,0
1973,8,28,95040,18.27,-96.6,7.2,84
1973,8,28,150159.1,-0.19,-18.03,6.9,33
1973,8,29,44223.2,-47.37,165.74,5.6,33
1973,8,29,75005,-17.09,-173.23,5.2,33
1973,8,29,112832,24.18,141.54,5.1,115
1973,8,29,150605.1,-22.48,29.25,5.2,33
1973,8,30,1752.7,-23.04,-67.94,5.1,125
1973,8,30,85432.4,-37.31,179.45,5.8,46
1973,8,30,104458.8,19.61,-109.16,5,33
1973,8,30,182543.1,7.34,-72.83,6.5,181
1973,8,30,195002.9,7.1,84.31,5.9,33
1973,8,30,230841.7,-20.95,-178.85,5.1,627
1973,8,31,23057.9,61.1,-147.41,5.1,49
1973,8,31,32311.2,-23.77,-179.78,5.1,523
1973,8,31,232949.4,-16.09,-172.49,5.1,33
1973,9,1,180708.8,-22.81,-176.27,5.2,33
1973,9,2,2926.2,7.41,123.74,5.3,619
1973,9,2,72317.1,24.9,63.14,5.3,25
1973,9,2,160633.5,-19.25,167.62,5.2,33
1973,9,3,32347.4,-20.89,-178.96,5.4,639
1973,9,4,172459.4,14.98,-94.3,5.9,51
1973,9,4,204155.4,-30.37,-177.9,5.4,33
1973,9,5,3053.5,40.66,139.55,5.6,191
1973,9,5,34421,-19.68,-177.9,5,402
1973,9,5,130313.9,39.49,143.11,5.8,41
1973,9,6,105936.7,61.04,-146.83,5.5,29
1973,9,7,52000.5,-4.35,130.22,5.1,78
1973,9,7,93114.8,-5.62,151.5,5.5,61
1973,9,7,112713.2,19.47,-108.49,5.1,33
1973,9,7,135833.6,-5.55,151.1,5.6,71
1973,9,8,72543.9,33.24,86.75,5.5,33
1973,9,8,74652.7,-8.34,-74.18,5.6,168
1973,9,8,75931.2,33.17,86.72,5.1,33
1973,9,9,21339.4,31.65,100.01,5.5,33
1973,9,9,24233.1,31.48,100,5.2,33
1973,9,9,83214.8,-7.11,-12.84,5.2,33
1973,9,9,182549.4,39.54,143.14,5.9,23
1973,9,9,200911.9,39.39,143.25,5,28
1973,9,9,201716.4,-34.99,-109.54,5.2,33
1973,9,10,74330.5,42.45,130.91,6.4,532
1973,9,10,181101.8,-10.24,161.08,5,68
1973,9,11,101846.2,-3.42,68.12,5.5,33
1973,9,11,231850.8,25.65,124.51,5.8,141
1973,9,12,43528.7,-2.51,138.39,5.1,23
1973,9,12,65954.3,73.3,55.16,6.8,0
1973,9,12,183231,-0.05,124.05,5.3,159
1973,9,13,61945.8,9.16,126.14,5.8,68
1973,9,15,5340.6,-4.11,102.39,5.1,89
1973,9,15,14557.7,63.9,-22.2,5.4,1
1973,9,15,42508.7,29.34,130.26,5.3,34
1973,9,15,150524.8,7.55,144.68,5.2,12
1973,9,16,45250.9,5.23,-78.03,5.6,33
1973,9,16,82138.1,5.24,-78.11,5.3,33
1973,9,16,212653.5,63.94,-22.23,5.2,2
1973,9,17,72147.4,-17.32,-174.34,5.5,135
1973,9,17,233333,44.43,-129.31,5.1,33
1973,9,18,125825.2,-7.03,-76.14,5.8,133
1973,9,18,133251.5,-54.52,-132.62,6.4,33
1973,9,18,140709.8,-26.88,-70.97,5,33
1973,9,19,25957.2,45.63,67.85,5.2,0
1973,9,19,103209.6,56.23,-154.24,5,33
1973,9,19,110044.9,33.2,140.81,5,60
1973,9,19,234248.6,12.67,-87.97,5,55
1973,9,20,135745,-15.61,179.95,5.3,11
1973,9,20,204339.8,9.05,123.79,6,560
1973,9,21,22104.1,35.1,134.43,5.1,23
1973,9,21,71334,-4.39,-102,6.1,33
1973,9,21,73102.8,-4.36,-101.94,6,33
1973,9,21,103555.9,57.25,-154.01,5,45
1973,9,21,134832.2,18.83,120.65,5.2,20
1973,9,21,174609.7,-34.8,-15.3,5,33
1973,9,21,192829.3,-26.12,178.28,5.6,651
1973,9,21,211159.8,-25.95,-67.64,5.2,32
1973,9,22,14103.6,6.32,124.06,5.1,528
1973,9,22,22742.3,26.58,-44.67,5.9,33
1973,9,22,25719.5,26.53,-44.55,5.6,33
1973,9,22,50144.2,9.96,126.31,5.3,36
1973,9,22,54227.6,9.83,126.16,5.1,54
1973,9,22,93538.4,-31.62,-71.18,5,39
1973,9,22,113602.7,36,70.47,5,117
1973,9,22,123852.3,3.51,127.1,5.2,33
1973,9,22,173547.6,-15.04,-173.71,5.1,10
1973,9,22,183624.6,51.64,-173.69,5,36
1973,9,22,192749.3,51.64,-173.69,5.4,49
1973,9,23,3217.3,11.63,125.09,5.1,99
1973,9,23,122552,10.35,125.29,5.7,39
1973,9,23,164034,9.94,126.35,5.2,46
1973,9,23,165045.1,8.44,126.48,5.1,33
1973,9,23,213807.6,-27.06,-70.99,5.2,33
1973,9,24,14624.9,-4.42,134.49,5.1,33
1973,9,24,104110.5,9.82,126.56,5.6,45
1973,9,24,233057.8,-52.33,160.67,5.6,10
1973,9,25,32318.9,-55.16,-28.54,5.2,33
1973,9,25,33802.1,-14.75,171.47,5.1,616
1973,9,25,130017.8,36.42,70.77,5.1,200
1973,9,25,161728.3,-54.85,145.85,6.3,33
1973,9,25,183900.2,37.03,71.48,5.1,110
1973,9,25,222050.2,-1.03,136.51,5.2,33
1973,9,25,222631.6,7.52,126.83,5.2,94
1973,9,26,94648.8,10.22,125.27,5.4,33
1973,9,26,153914.7,14.22,145.65,5,96
1973,9,26,162747.2,-55.36,146.25,5.5,33
1973,9,27,65958,70.76,53.87,6,0
1973,9,27,83603.9,2.61,126.72,5,33
1973,9,27,122904.3,71.54,-12.1,5.6,33
1973,9,27,123620.5,-18.16,-63.53,5,57
1973,9,27,220716.7,13.22,50.68,5,33
1973,9,27,230444.1,-5.95,104.92,5.2,90
1973,9,28,5859.5,1.91,99.15,5,132
1973,9,28,113223.3,13.24,50.72,5.5,33
1973,9,28,235146.9,-55.35,146,5.1,33
1973,9,29,4400.8,41.89,130.87,7,575
1973,9,29,133702.4,-1.23,136.4,5.5,46
1973,9,30,44808.3,13.18,145.03,5.4,78
1973,9,30,45957.5,51.61,54.58,5.9,0
1973,9,30,54613.8,-3.25,128.98,5.2,33
1973,9,30,61752.8,35.61,140.45,5.9,62
1973,9,30,65829,-26.6,26.62,5.2,33
1973,9,30,100928.5,9.91,126.12,5.2,77
1973,9,30,103618.3,-58.83,-24.67,5.4,31
1973,10,1,3740,-43.93,-82.29,5.1,33
1973,10,1,134157.5,5.41,125.75,5.1,134
1973,10,1,141623,35.72,140.56,5.6,56
1973,10,1,192623.5,-26.01,27.37,5.1,33
1973,10,1,234412,-4.54,151.47,5.4,226
1973,10,2,25942.2,23.9,121.63,5.1,49
1973,10,2,82935.8,42.89,145.3,5,52
1973,10,2,93537.6,11.96,142.81,5.1,47
1973,10,2,122323.2,-8.74,115.36,5.6,92
1973,10,2,210505.3,10.53,-85.11,5.1,88
